SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day,UNITS
27-137-7554,2017-09-29,0,23,53,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,29,PPB
27-137-7554,2017-09-30,2,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,30,PPB
27-137-7554,2017-10-01,4,29,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,10,01,PPB
27-137-7554,2017-10-02,3,11,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,02,PPB
27-137-7554,2017-10-03,0,9,50,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,03,PPB
27-137-7554,2017-10-04,0,4,42.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,04,PPB
27-137-7554,2017-10-05,0,6,47,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,05,PPB
27-137-7554,2017-10-06,4,6,53,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,10,06,PPB
27-137-7554,2017-10-07,0,10,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,07,PPB
27-137-7554,2017-10-08,1,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,08,PPB
27-137-7554,2017-10-09,0,6,47,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,09,PPB
27-137-7554,2017-10-13,16,11,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T16:00:00Z,88101,2017,10,13,PPB
27-137-7554,2017-10-14,3,7,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,14,PPB
27-137-7554,2017-10-15,0,8,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,15,PPB
27-137-7554,2017-10-16,0,9,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,16,PPB
27-137-7554,2017-10-17,3,7,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,17,PPB
27-137-7554,2017-10-18,0,1,47,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,18,PPB
27-137-7554,2017-10-19,3,30,62,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,19,PPB
27-137-7554,2017-10-20,3,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,20,PPB
27-137-7554,2017-10-21,2,3,47,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,10,21,PPB
27-137-7554,2017-10-22,2,7,56,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,10,22,PPB
27-137-7554,2017-10-23,0,10,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,23,PPB
27-137-7554,2017-10-24,0,8,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,24,PPB
27-137-7554,2017-10-25,5,7,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,10,25,PPB
27-137-7554,2017-10-26,0,6,60.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,26,PPB
27-137-7554,2017-10-27,1,5,50,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,27,PPB
27-137-7554,2017-10-28,0,7,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,28,PPB
27-137-7554,2017-10-29,0,3,40.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,29,PPB
27-137-7554,2017-10-30,0,6,41,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,30,PPB
27-137-7554,2017-10-31,1,8,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,31,PPB
27-137-7554,2018-04-01,0,11,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,01,PPB
27-137-7554,2018-04-02,2,11,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,02,PPB
27-137-7554,2018-04-03,0,4,30.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,03,PPB
27-137-7554,2018-04-04,2,6,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,04,PPB
27-137-7554,2018-04-05,0,9,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,05,PPB
27-137-7554,2018-04-06,3,8,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,4,06,PPB
27-137-7554,2018-04-07,5,30,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,4,07,PPB
27-137-7554,2018-04-08,3,3,36.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,4,08,PPB
27-137-7554,2018-04-09,3,18,53,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,4,09,PPB
27-137-7554,2018-04-10,1,4,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,10,PPB
27-137-7554,2018-04-11,0,5,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,11,PPB
27-137-7554,2018-04-12,8,3,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2018,4,12,PPB
27-137-7554,2018-04-13,1,12,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,13,PPB
27-137-7554,2018-04-14,1,4,29,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,14,PPB
27-137-7554,2018-04-15,1,0,20.599999999999998,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,15,PPB
27-137-7554,2018-04-16,3,7,26.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,4,16,PPB
27-137-7554,2018-04-17,1,7,36.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,17,PPB
27-137-7554,2018-04-18,0,9,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,18,PPB
27-137-7554,2018-04-19,2,13,47,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,19,PPB
27-137-7554,2018-04-20,1,17,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,20,PPB
27-137-7554,2018-04-21,0,11,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,21,PPB
27-137-7554,2018-04-22,6,6,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,4,22,PPB
27-137-7554,2018-04-23,1,15,44,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,23,PPB
27-137-7554,2018-04-24,3,4,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,4,24,PPB
27-137-7554,2018-04-25,0,5,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,25,PPB
27-137-7554,2018-04-26,1,4,40.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,26,PPB
27-137-7554,2018-04-27,0,4,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,27,PPB
27-137-7554,2018-04-28,8,5,38,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2018,4,28,PPB
27-137-7554,2018-04-29,2,4,38.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,29,PPB
27-137-7554,2018-04-30,1,7,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,30,PPB
27-137-7554,2018-05-01,0,3,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,01,PPB
27-137-7554,2018-05-02,2,10,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,5,02,PPB
27-137-7554,2018-05-03,2,5,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,5,03,PPB
27-137-7554,2018-05-04,3,7,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,5,04,PPB
27-137-7554,2018-05-05,2,5,47,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,5,05,PPB
27-137-7554,2018-05-06,0,6,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,06,PPB
27-137-7554,2018-05-07,12,5,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T12:00:00Z,88101,2018,5,07,PPB
27-137-7554,2018-05-08,3,10,44,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,5,08,PPB
27-137-7554,2018-05-09,1,6,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,09,PPB
27-137-7554,2018-05-10,2,8,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,5,10,PPB
27-137-7554,2018-05-11,17,2,53,27,137,7554,46.743657,-92.165998,1899-12-31T17:00:00Z,88101,2018,5,11,PPB
27-137-7554,2018-05-12,7,2,41.6,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,5,12,PPB
27-137-7554,2018-05-13,7,1,53,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,5,13,PPB
27-137-7554,2018-05-14,2,6,50,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,5,14,PPB
27-137-7554,2018-05-15,1,4,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,15,PPB
27-137-7554,2018-05-16,4,4,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,5,16,PPB
27-137-7554,2018-05-17,1,12,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,17,PPB
27-137-7554,2018-05-18,1,24,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,18,PPB
27-137-7554,2018-05-19,7,22,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,5,19,PPB
27-137-7554,2018-05-20,1,22,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,20,PPB
27-137-7554,2018-05-21,0,9,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,21,PPB
27-137-7554,2018-05-22,0,5,61.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,5,22,PPB
27-137-7554,2018-05-23,1,25,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,23,PPB
27-137-7554,2018-05-24,2,20,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,5,24,PPB
27-137-7554,2018-05-25,1,21,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,25,PPB
27-137-7554,2018-05-26,7,33,82.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,5,26,PPB
27-137-7554,2018-05-27,3,14,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,5,27,PPB
27-137-7554,2018-05-28,5,6,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,5,28,PPB
27-137-7554,2018-05-29,2,11,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,5,29,PPB
27-137-7554,2018-05-30,1,7,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,30,PPB
27-137-7554,2018-05-31,1,23,68.9,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,5,31,PPB
27-137-7554,2018-06-01,1,11,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,01,PPB
27-137-7554,2018-06-02,3,15,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,6,02,PPB
27-137-7554,2018-06-03,0,7,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,03,PPB
27-137-7554,2018-06-04,1,6,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,04,PPB
27-137-7554,2018-06-05,8,8,65,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2018,6,05,PPB
27-137-7554,2018-06-06,3,19,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,6,06,PPB
27-137-7554,2018-06-07,2,9,60.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,6,07,PPB
27-137-7554,2018-06-08,1,9,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,08,PPB
27-137-7554,2018-06-09,0,14,71,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,09,PPB
27-137-7554,2018-06-10,1,11,71,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,10,PPB
27-137-7554,2018-06-11,0,15,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,11,PPB
27-137-7554,2018-06-12,1,11,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,12,PPB
27-137-7554,2018-06-13,1,6,71,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,13,PPB
27-137-7554,2018-06-14,2,25,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,6,14,PPB
27-137-7554,2018-06-15,0,17,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,15,PPB
27-137-7554,2018-06-16,0,5,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,16,PPB
27-137-7554,2018-06-17,0,15,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,17,PPB
27-137-7554,2018-06-18,1,7,62,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,18,PPB
27-137-7554,2018-06-19,1,10,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,19,PPB
27-137-7554,2018-06-20,4,5,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,6,20,PPB
27-137-7554,2018-06-21,0,11,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,21,PPB
27-137-7554,2018-06-22,1,14,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,6,22,PPB
27-137-7554,2018-06-23,0,24,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,23,PPB
27-137-7554,2018-06-24,4,16,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,6,24,PPB
27-137-7554,2018-06-25,5,6,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,6,25,PPB
27-137-7554,2018-06-26,4,6,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,6,26,PPB
27-137-7554,2018-06-27,3,9,62,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,6,27,PPB
27-137-7554,2018-06-28,3,19,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,6,28,PPB
27-137-7554,2018-06-29,0,17,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,29,PPB
27-137-7554,2018-06-30,0,6,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,6,30,PPB
27-137-7554,2018-07-01,0,7,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,01,PPB
27-137-7554,2018-07-02,2,10,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,7,02,PPB
27-137-7554,2018-07-03,6,4,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,7,03,PPB
27-137-7554,2018-07-04,0,12,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,04,PPB
27-137-7554,2018-07-05,0,59,80,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,05,PPB
27-137-7554,2018-07-06,8,12,83,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2018,7,06,PPB
27-137-7554,2018-07-07,0,12,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,07,PPB
27-137-7554,2018-07-08,5,7,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,7,08,PPB
27-137-7554,2018-07-09,3,21,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,7,09,PPB
27-137-7554,2018-07-10,2,17,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,7,10,PPB
27-137-7554,2018-07-11,0,19,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,11,PPB
27-137-7554,2018-07-12,0,15,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,12,PPB
27-137-7554,2018-07-13,1,9,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,13,PPB
27-137-7554,2018-07-14,6,17,58.4,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,7,14,PPB
27-137-7554,2018-07-15,0,8,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,15,PPB
27-137-7554,2018-07-16,4,10,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,7,16,PPB
27-137-7554,2018-07-17,0,24,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,17,PPB
27-137-7554,2018-07-18,1,16,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,18,PPB
27-137-7554,2018-07-19,1,20,74,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,19,PPB
27-137-7554,2018-07-20,10,15,83,27,137,7554,46.743657,-92.165998,1899-12-31T10:00:00Z,88101,2018,7,20,PPB
27-137-7554,2018-07-21,0,19,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,21,PPB
27-137-7554,2018-07-22,2,13,77.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,7,22,PPB
27-137-7554,2018-07-23,0,19,74,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,23,PPB
27-137-7554,2018-07-24,4,36,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,7,24,PPB
27-137-7554,2018-07-25,0,15,71,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,25,PPB
27-137-7554,2018-07-26,0,24,84.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,26,PPB
27-137-7554,2018-07-27,6,9,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,7,27,PPB
27-137-7554,2018-07-28,2,6,71,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,7,28,PPB
27-137-7554,2018-07-29,0,12,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,7,29,PPB
27-137-7554,2018-07-30,1,15,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,30,PPB
27-137-7554,2018-07-31,1,19,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,7,31,PPB
27-137-7554,2018-08-01,1,21,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,01,PPB
27-137-7554,2018-08-02,0,19,80,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,02,PPB
27-137-7554,2018-08-03,1,28,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,03,PPB
27-137-7554,2018-08-04,2,22,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,04,PPB
27-137-7554,2018-08-05,0,12,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,05,PPB
27-137-7554,2018-08-06,2,17,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,06,PPB
27-137-7554,2018-08-07,0,23,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,07,PPB
27-137-7554,2018-08-08,1,25,77.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,08,PPB
27-137-7554,2018-08-09,4,17,68.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,8,09,PPB
27-137-7554,2018-08-10,1,30,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,10,PPB
27-137-7554,2018-08-11,1,19,67.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,11,PPB
27-137-7554,2018-08-12,1,10,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,12,PPB
27-137-7554,2018-08-13,0,15,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,13,PPB
27-137-7554,2018-08-14,2,9,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,14,PPB
27-137-7554,2018-08-21,19,4,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T19:00:00Z,88101,2018,8,21,PPB
27-137-7554,2018-08-22,1,11,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,22,PPB
27-137-7554,2018-08-23,2,18,65,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,23,PPB
27-137-7554,2018-08-24,2,16,71,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,8,24,PPB
27-137-7554,2018-08-25,0,12,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,25,PPB
27-137-7554,2018-08-26,1,8,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,26,PPB
27-137-7554,2018-08-27,1,7,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,8,27,PPB
27-137-7554,2018-08-28,10,16,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T10:00:00Z,88101,2018,8,28,PPB
27-137-7554,2018-08-29,3,10,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,8,29,PPB
27-137-7554,2018-08-30,3,18,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,8,30,PPB
27-137-7554,2018-08-31,0,8,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,8,31,PPB
27-137-7554,2018-09-01,7,12,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,9,01,PPB
27-137-7554,2018-09-02,0,12,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,02,PPB
27-137-7554,2018-09-03,1,9,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,03,PPB
27-137-7554,2018-09-04,7,9,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,9,04,PPB
27-137-7554,2018-09-05,0,10,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,05,PPB
27-137-7554,2018-09-06,2,13,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,9,06,PPB
27-137-7554,2018-09-07,7,13,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2018,9,07,PPB
27-137-7554,2018-09-08,0,13,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,08,PPB
27-137-7554,2018-09-09,1,14,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,09,PPB
27-137-7554,2018-09-10,0,14,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,10,PPB
27-137-7554,2018-09-11,1,5,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,11,PPB
27-137-7554,2018-09-12,2,9,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,9,12,PPB
27-137-7554,2018-09-13,0,13,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,13,PPB
27-137-7554,2018-09-14,0,13,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,14,PPB
27-137-7554,2018-09-15,2,12,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,9,15,PPB
27-137-7554,2018-09-16,0,12,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,16,PPB
27-137-7554,2018-09-17,0,16,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,17,PPB
27-137-7554,2018-09-18,5,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,9,18,PPB
27-137-7554,2018-09-19,4,19,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,9,19,PPB
27-137-7554,2018-09-20,1,21,61.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,20,PPB
27-137-7554,2018-09-21,1,9,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,21,PPB
27-137-7554,2018-09-22,0,14,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,22,PPB
27-137-7554,2018-09-23,1,13,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,23,PPB
27-137-7554,2018-09-24,3,15,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,9,24,PPB
